user_id,timestamp,page,action,product_id,product_category,session_id,ip_address,user_agent,duration_seconds,referrer,location,device_type,purchase_amount
user_069,2024-01-16 13:52:30,product_detail,remove_from_cart,,,session_8079,192.168.84.138,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",349,email,DE,desktop,
user_466,2024-02-22 02:47:42,search,search,,,session_5968,192.168.187.92,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,311,instagram,US,desktop,
user_032,2024-01-12 19:40:24,payment,click,laptop_macbook_pro,accessories,session_9398,192.168.153.93,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,379,twitter,BR,tablet,
user_212,2024-02-10 12:16:29,category,purchase,apple_watch,computers,session_4333,192.168.26.213,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",96,twitter,BR,mobile,
user_343,2024-01-15 14:15:27,search,view,,,session_4311,192.168.178.153,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,236,affiliate,UK,desktop,
user_249,2024-02-12 17:17:18,product_detail,login,,,session_9642,192.168.214.130,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",69,facebook,AU,tablet,
user_093,2024-01-03 18:58:18,search,search,laptop_dell_xps,tablets,session_9458,192.168.245.173,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,196,twitter,CA,desktop,
user_331,2024-01-27 02:53:26,confirmation,purchase,,,session_3822,192.168.234.69,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",288,affiliate,US,tablet,217.39
user_127,2024-01-09 14:11:28,login,remove_from_cart,laptop_dell_xps,gaming,session_7197,192.168.180.71,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,277,google,UK,desktop,
user_311,2024-01-18 17:46:40,search,click,,,session_2643,192.168.176.217,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",317,affiliate,DE,tablet,
user_148,2024-01-07 05:20:00,category,add_to_cart,,,session_7293,192.168.132.5,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",342,affiliate,DE,desktop,
user_136,2024-02-13 01:20:24,product_detail,click,samsung_galaxy_s23,audio,session_5924,192.168.204.235,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",550,direct,US,tablet,
user_310,2024-01-13 02:40:48,cart,view,laptop_macbook_pro,phones,session_2409,192.168.253.99,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",245,instagram,CA,desktop,
user_381,2024-01-06 17:48:31,confirmation,purchase,,,session_7666,192.168.10.88,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",453,affiliate,DE,mobile,939.14
user_472,2024-01-14 08:30:00,payment,click,,,session_3209,192.168.217.169,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",476,email,JP,mobile,
user_001,2024-02-26 06:05:22,category,logout,,,session_2607,192.168.106.16,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,439,twitter,AU,desktop,
user_281,2024-01-20 11:39:36,home,logout,,,session_6639,192.168.252.12,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,13,google,FR,mobile,
user_404,2024-01-31 21:56:20,payment,click,,,session_6993,192.168.223.133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",331,affiliate,JP,desktop,
user_331,2024-01-05 19:16:52,category,login,apple_watch,phones,session_6469,192.168.4.251,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",377,facebook,UK,tablet,
user_387,2024-01-03 19:10:20,product_detail,purchase,playstation_5,gaming,session_1979,192.168.118.64,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",13,direct,CA,mobile,
user_095,2024-01-24 09:43:14,checkout,logout,playstation_5,phones,session_3637,192.168.91.99,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",158,facebook,JP,desktop,
user_154,2024-01-17 14:35:59,product_detail,purchase,,,session_3720,192.168.63.193,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",493,facebook,UK,desktop,
user_150,2024-01-23 02:11:16,confirmation,purchase,,,session_8325,192.168.168.233,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",457,affiliate,AU,desktop,1037.71
user_152,2024-01-06 11:53:30,cart,add_to_cart,,,session_6015,192.168.190.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,192,affiliate,AU,desktop,
user_053,2024-01-14 03:45:10,category,purchase,,,session_3134,192.168.117.31,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",344,facebook,BR,desktop,
user_208,2024-02-18 05:08:06,product_detail,logout,,,session_1427,192.168.96.21,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",192,google,FR,desktop,
user_101,2024-02-22 21:55:54,search,click,,,session_8318,192.168.242.155,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",12,email,CA,tablet,
user_274,2024-01-09 12:40:48,confirmation,purchase,,,session_5697,192.168.154.122,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,428,affiliate,AU,desktop,1031.72
user_370,2024-01-03 13:47:12,login,add_to_cart,,,session_9209,192.168.203.95,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,510,email,UK,mobile,
user_257,2024-01-11 00:34:56,category,view,laptop_dell_xps,audio,session_8173,192.168.59.137,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",492,instagram,FR,tablet,
user_310,2024-02-06 05:49:35,payment,click,,,session_9314,192.168.17.22,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",575,affiliate,BR,desktop,
user_068,2024-01-29 05:52:40,category,logout,playstation_5,tablets,session_2652,192.168.227.156,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",158,twitter,JP,tablet,
user_055,2024-01-13 06:11:26,cart,view,,,session_9015,192.168.28.148,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,72,twitter,AU,tablet,
user_467,2024-01-23 01:27:18,confirmation,purchase,playstation_5,accessories,session_2773,192.168.218.30,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,588,facebook,JP,mobile,1673.7
user_324,2024-01-29 04:33:36,cart,view,,,session_4901,192.168.66.61,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",86,google,CA,desktop,
user_054,2024-01-11 09:42:48,checkout,purchase,laptop_dell_xps,phones,session_1712,192.168.229.5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",371,google,JP,mobile,
user_012,2024-01-30 17:03:46,search,view,,,session_6380,192.168.57.141,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,503,affiliate,US,mobile,
user_331,2024-01-17 04:38:15,home,add_to_cart,logitech_mx_keys,computers,session_7924,192.168.179.11,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",543,direct,CA,desktop,
user_378,2024-02-12 21:28:40,product_detail,purchase,,,session_8044,192.168.135.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",365,google,FR,mobile,
user_209,2024-01-03 01:01:57,payment,click,laptop_dell_xps,gaming,session_4648,192.168.219.127,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",238,affiliate,BR,mobile,
user_401,2024-01-11 16:22:24,search,remove_from_cart,samsung_galaxy_s23,tablets,session_4523,192.168.232.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",381,instagram,AU,desktop,
user_235,2024-01-24 21:42:18,category,search,kindle_paperwhite,computers,session_9391,192.168.181.126,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",486,affiliate,DE,tablet,
user_419,2024-01-01 22:32:24,home,logout,samsung_galaxy_s23,computers,session_7196,192.168.39.204,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,430,google,CA,mobile,
user_426,2024-01-13 16:52:55,payment,click,airpods_pro,gaming,session_5668,192.168.224.228,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",331,twitter,CA,desktop,
user_426,2024-01-15 11:45:35,confirmation,purchase,iphone_14_pro,tablets,session_2754,192.168.143.222,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,484,twitter,CA,mobile,1777.3
user_246,2024-01-01 02:08:10,login,login,laptop_dell_xps,gaming,session_3224,192.168.47.131,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,68,twitter,FR,tablet,
user_285,2024-02-11 14:08:42,confirmation,purchase,,,session_2665,192.168.111.227,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",195,direct,FR,mobile,886.97
user_080,2024-01-26 12:10:24,confirmation,purchase,laptop_macbook_pro,accessories,session_2664,192.168.239.78,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",385,email,JP,tablet,180.25
user_497,2024-01-05 18:34:40,login,login,kindle_paperwhite,computers,session_8454,192.168.53.32,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",471,email,CA,tablet,
user_451,2024-01-07 05:38:08,home,search,ipad_pro,audio,session_8060,192.168.38.202,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",299,email,DE,desktop,
user_035,2024-02-26 12:57:36,product_detail,view,sony_wh1000xm4,electronics,session_5821,192.168.86.2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",481,affiliate,FR,tablet,
user_050,2024-01-23 18:11:12,category,search,apple_watch,audio,session_8731,192.168.167.183,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",91,facebook,CA,tablet,
user_319,2024-02-21 03:02:17,product_detail,logout,samsung_tv_55,phones,session_4404,192.168.231.251,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",506,twitter,UK,tablet,
user_309,2024-01-29 08:04:24,login,add_to_cart,iphone_14_pro,audio,session_3069,192.168.42.29,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",59,twitter,US,tablet,
user_135,2024-01-04 06:14:18,login,login,xbox_series_x,tablets,session_1336,192.168.169.41,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,542,twitter,CA,tablet,
user_448,2024-01-16 08:24:30,payment,click,,,session_4481,192.168.105.245,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",484,facebook,AU,mobile,
user_103,2024-01-04 19:45:10,category,search,apple_watch,audio,session_5632,192.168.142.39,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,568,affiliate,CA,mobile,
user_436,2024-01-22 15:49:09,confirmation,purchase,,,session_7152,192.168.119.56,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,3,twitter,UK,tablet,744.11
user_288,2024-01-30 23:37:30,cart,remove_from_cart,,,session_3421,192.168.57.240,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",329,facebook,DE,tablet,
user_411,2024-01-09 12:27:28,payment,click,,,session_5085,192.168.122.44,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,450,facebook,BR,tablet,
user_185,2024-01-19 15:01:40,products,remove_from_cart,,,session_4415,192.168.51.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,330,facebook,JP,tablet,
user_149,2024-02-03 13:00:57,payment,click,logitech_mx_keys,accessories,session_5580,192.168.249.206,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",439,instagram,DE,desktop,
user_281,2024-01-01 03:28:30,product_detail,login,apple_watch,accessories,session_8982,192.168.163.73,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",433,email,US,mobile,
user_052,2024-01-07 07:19:48,checkout,logout,logitech_mx_keys,gaming,session_5947,192.168.167.20,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",399,twitter,FR,tablet,
user_388,2024-01-01 23:46:48,login,remove_from_cart,,,session_3224,192.168.106.145,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",144,instagram,JP,tablet,
user_240,2024-01-05 23:29:32,confirmation,purchase,playstation_5,audio,session_9397,192.168.117.234,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,296,affiliate,AU,tablet,945.14
user_050,2024-01-19 20:53:15,home,view,,,session_5734,192.168.56.146,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",530,instagram,US,desktop,
user_409,2024-01-07 11:58:45,cart,view,sony_wh1000xm4,tablets,session_1058,192.168.118.236,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",518,facebook,AU,mobile,
user_056,2024-01-17 19:39:00,confirmation,purchase,,,session_1922,192.168.92.247,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,501,affiliate,CA,desktop,1721.62
user_393,2024-01-06 01:01:48,payment,click,,,session_3789,192.168.205.6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",357,facebook,DE,mobile,
user_188,2024-01-13 17:10:30,category,remove_from_cart,,,session_1635,192.168.229.212,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",275,direct,DE,mobile,
user_084,2024-01-14 20:16:40,category,click,kindle_paperwhite,phones,session_3796,192.168.180.110,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,15,email,JP,tablet,
user_079,2024-02-16 11:40:30,login,view,kindle_paperwhite,computers,session_4782,192.168.210.53,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",19,facebook,BR,tablet,
user_207,2024-01-13 01:30:00,login,search,,,session_3269,192.168.217.143,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",591,email,CA,tablet,
user_230,2024-01-03 11:30:36,login,remove_from_cart,ipad_pro,audio,session_8124,192.168.233.219,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",328,twitter,FR,tablet,
user_068,2024-01-18 10:56:42,payment,click,samsung_tv_55,tablets,session_2824,192.168.61.125,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",248,google,BR,desktop,
user_425,2024-01-07 18:27:06,home,purchase,,,session_9711,192.168.4.180,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,235,email,FR,desktop,
user_343,2024-02-06 01:56:40,products,remove_from_cart,apple_watch,electronics,session_9146,192.168.168.106,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",102,email,CA,tablet,
user_299,2024-01-04 18:06:42,checkout,logout,samsung_galaxy_s23,accessories,session_2356,192.168.142.81,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,302,facebook,JP,tablet,
user_359,2024-01-03 03:05:32,category,add_to_cart,,,session_7304,192.168.183.209,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",330,google,US,mobile,
user_086,2024-01-08 06:10:42,search,remove_from_cart,,,session_1837,192.168.157.221,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,385,google,UK,desktop,
user_313,2024-01-07 09:32:42,products,click,,,session_6076,192.168.104.29,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,30,google,AU,mobile,
user_383,2024-02-03 13:12:28,product_detail,login,playstation_5,accessories,session_6639,192.168.239.43,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",146,twitter,US,mobile,
user_026,2024-01-02 02:03:20,confirmation,purchase,,,session_6596,192.168.249.134,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",465,twitter,FR,desktop,1720.69
user_024,2024-01-06 15:01:20,search,logout,laptop_macbook_pro,tablets,session_3986,192.168.10.69,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",335,email,FR,mobile,
user_209,2024-01-22 23:14:25,payment,click,kindle_paperwhite,audio,session_5312,192.168.112.179,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,123,google,UK,mobile,
user_228,2024-01-20 14:09:56,checkout,remove_from_cart,logitech_mx_keys,accessories,session_1861,192.168.87.166,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",77,twitter,UK,tablet,
user_075,2024-01-17 23:34:12,login,purchase,airpods_pro,phones,session_4958,192.168.179.80,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",523,google,AU,mobile,
user_019,2024-01-29 11:54:04,product_detail,login,iphone_14_pro,electronics,session_6483,192.168.48.69,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,419,direct,BR,desktop,
user_470,2024-01-07 03:24:18,login,login,iphone_14_pro,computers,session_8850,192.168.98.98,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",347,instagram,JP,mobile,
user_215,2024-01-23 10:09:48,home,logout,laptop_dell_xps,gaming,session_2719,192.168.39.120,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",68,direct,BR,desktop,
user_399,2024-01-04 14:33:39,products,remove_from_cart,apple_watch,tablets,session_4007,192.168.18.190,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",573,twitter,UK,desktop,
user_403,2024-01-07 00:17:30,cart,remove_from_cart,airpods_pro,computers,session_5316,192.168.36.200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",455,google,UK,desktop,
user_414,2024-01-09 01:36:48,search,logout,,,session_8906,192.168.245.250,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",330,email,JP,tablet,
user_496,2024-01-22 13:06:25,category,view,,,session_2909,192.168.67.66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",516,affiliate,DE,mobile,
user_071,2024-01-01 06:46:18,payment,click,kindle_paperwhite,computers,session_7817,192.168.84.31,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",164,email,UK,mobile,
user_298,2024-01-26 07:26:35,products,search,samsung_galaxy_s23,phones,session_4037,192.168.197.116,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",408,email,UK,desktop,
user_059,2024-01-11 07:43:00,product_detail,purchase,ipad_pro,tablets,session_7441,192.168.53.69,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,148,facebook,FR,mobile,
user_350,2024-02-03 07:34:30,search,click,laptop_dell_xps,audio,session_5130,192.168.51.53,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",169,email,US,mobile,
user_368,2024-01-04 15:14:00,login,logout,,,session_5092,192.168.148.184,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",89,direct,UK,tablet,
user_318,2024-01-08 15:52:47,home,login,laptop_dell_xps,computers,session_1366,192.168.19.164,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",153,direct,DE,tablet,
user_145,2024-01-10 15:09:00,search,logout,xbox_series_x,phones,session_9280,192.168.114.216,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",82,instagram,UK,desktop,
user_476,2024-01-18 19:11:00,product_detail,logout,,,session_1579,192.168.34.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",497,twitter,US,desktop,
user_458,2024-01-16 19:31:23,products,login,samsung_tv_55,phones,session_8961,192.168.66.65,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",553,twitter,CA,tablet,
user_337,2024-01-04 14:20:00,login,purchase,logitech_mx_keys,gaming,session_5356,192.168.140.46,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,44,google,UK,tablet,
user_039,2024-01-06 09:42:36,search,click,,,session_8956,192.168.207.222,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",408,direct,US,tablet,
